
{'loss': 1.7778, 'grad_norm': 0.46793779730796814, 'learning_rate': 8.794961280484156e-05, 'epoch': 0.46}
{'loss': 1.5467, 'grad_norm': 0.5225866436958313, 'learning_rate': 5.902556176049129e-06, 'epoch': 1.69}
{'loss': 1.5422, 'grad_norm': 0.524477481842041, 'learning_rate': 5.878569831061897e-06, 'epoch': 1.69}
{'loss': 1.5436, 'grad_norm': 0.5271691083908081, 'learning_rate': 5.854629277920243e-06, 'epoch': 1.69}
{'loss': 1.537, 'grad_norm': 0.5201006531715393, 'learning_rate': 5.830734541471095e-06, 'epoch': 1.69}
{'loss': 1.538, 'grad_norm': 0.529890239238739, 'learning_rate': 5.806885646513826e-06, 'epoch': 1.69}
{'loss': 1.5397, 'grad_norm': 0.5197151899337769, 'learning_rate': 5.783082617800273e-06, 'epoch': 1.69}
{'loss': 1.5402, 'grad_norm': 0.5248015522956848, 'learning_rate': 5.759325480034605e-06, 'epoch': 1.69}
{'loss': 1.537, 'grad_norm': 0.5142114162445068, 'learning_rate': 5.735614257873395e-06, 'epoch': 1.69}
{'loss': 1.5426, 'grad_norm': 0.519623339176178, 'learning_rate': 5.711948975925569e-06, 'epoch': 1.69}
{'eval_loss': 1.5502443313598633, 'eval_runtime': 802.6314, 'eval_samples_per_second': 249.18, 'eval_steps_per_second': 31.148, 'epoch': 1.69}
{'loss': 1.5462, 'grad_norm': 0.5277795791625977, 'learning_rate': 5.688329658752362e-06, 'epoch': 1.69}
{'loss': 1.5452, 'grad_norm': 0.5183528661727905, 'learning_rate': 5.664756330867304e-06, 'epoch': 1.7}
{'loss': 1.5396, 'grad_norm': 0.5214793682098389, 'learning_rate': 5.641229016736205e-06, 'epoch': 1.7}
{'loss': 1.5389, 'grad_norm': 0.5195704102516174, 'learning_rate': 5.6177477407771015e-06, 'epoch': 1.7}
{'loss': 1.5418, 'grad_norm': 0.5213220715522766, 'learning_rate': 5.594312527360274e-06, 'epoch': 1.7}
{'loss': 1.5376, 'grad_norm': 0.5248607993125916, 'learning_rate': 5.570923400808165e-06, 'epoch': 1.7}
{'loss': 1.5448, 'grad_norm': 0.519118070602417, 'learning_rate': 5.547580385395406e-06, 'epoch': 1.7}
{'loss': 1.5391, 'grad_norm': 0.5331067442893982, 'learning_rate': 5.5242835053487704e-06, 'epoch': 1.7}
{'loss': 1.5387, 'grad_norm': 0.524199903011322, 'learning_rate': 5.501032784847143e-06, 'epoch': 1.7}
{'loss': 1.5433, 'grad_norm': 0.5271567106246948, 'learning_rate': 5.477828248021511e-06, 'epoch': 1.7}
{'loss': 1.5399, 'grad_norm': 0.5250123739242554, 'learning_rate': 5.454669918954914e-06, 'epoch': 1.7}
{'loss': 1.5348, 'grad_norm': 0.5314871668815613, 'learning_rate': 5.431557821682454e-06, 'epoch': 1.7}
{'loss': 1.5388, 'grad_norm': 0.5364967584609985, 'learning_rate': 5.408491980191238e-06, 'epoch': 1.7}
{'loss': 1.5443, 'grad_norm': 0.5196453928947449, 'learning_rate': 5.385472418420373e-06, 'epoch': 1.7}
{'loss': 1.5398, 'grad_norm': 0.5283903479576111, 'learning_rate': 5.362499160260908e-06, 'epoch': 1.7}
{'loss': 1.5462, 'grad_norm': 0.5213925838470459, 'learning_rate': 5.339572229555884e-06, 'epoch': 1.7}
{'loss': 1.5445, 'grad_norm': 0.527090847492218, 'learning_rate': 5.3166916501002305e-06, 'epoch': 1.7}
{'loss': 1.5389, 'grad_norm': 0.5232492089271545, 'learning_rate': 5.29385744564076e-06, 'epoch': 1.71}
{'loss': 1.5437, 'grad_norm': 0.5264078974723816, 'learning_rate': 5.271069639876175e-06, 'epoch': 1.71}
{'loss': 1.537, 'grad_norm': 0.5166151523590088, 'learning_rate': 5.248328256457019e-06, 'epoch': 1.71}
{'eval_loss': 1.549692153930664, 'eval_runtime': 802.1743, 'eval_samples_per_second': 249.322, 'eval_steps_per_second': 31.165, 'epoch': 1.71}
{'loss': 1.5398, 'grad_norm': 0.5298840403556824, 'learning_rate': 5.225633318985645e-06, 'epoch': 1.71}
{'loss': 1.5407, 'grad_norm': 0.5313854813575745, 'learning_rate': 5.202984851016223e-06, 'epoch': 1.71}
{'loss': 1.5389, 'grad_norm': 0.5177709460258484, 'learning_rate': 5.180382876054668e-06, 'epoch': 1.71}
{'loss': 1.5436, 'grad_norm': 0.516944944858551, 'learning_rate': 5.157827417558664e-06, 'epoch': 1.71}
{'loss': 1.5383, 'grad_norm': 0.5276352167129517, 'learning_rate': 5.1353184989376025e-06, 'epoch': 1.71}
{'loss': 1.5346, 'grad_norm': 0.5276641845703125, 'learning_rate': 5.112856143552591e-06, 'epoch': 1.71}
{'loss': 1.5376, 'grad_norm': 0.5303901433944702, 'learning_rate': 5.090440374716376e-06, 'epoch': 1.71}
{'loss': 1.5397, 'grad_norm': 0.5280397534370422, 'learning_rate': 5.068071215693376e-06, 'epoch': 1.71}
{'loss': 1.5442, 'grad_norm': 0.523891806602478, 'learning_rate': 5.04574868969967e-06, 'epoch': 1.71}
{'loss': 1.545, 'grad_norm': 0.5361398458480835, 'learning_rate': 5.023472819902869e-06, 'epoch': 1.71}
{'loss': 1.5423, 'grad_norm': 0.5289828777313232, 'learning_rate': 5.001243629422209e-06, 'epoch': 1.71}
{'loss': 1.5403, 'grad_norm': 0.5263139605522156, 'learning_rate': 4.9790611413284615e-06, 'epoch': 1.71}
{'loss': 1.5424, 'grad_norm': 0.5306534767150879, 'learning_rate': 4.956925378643939e-06, 'epoch': 1.72}
{'loss': 1.5397, 'grad_norm': 0.5309101939201355, 'learning_rate': 4.934836364342449e-06, 'epoch': 1.72}
{'loss': 1.5382, 'grad_norm': 0.536942183971405, 'learning_rate': 4.91279412134929e-06, 'epoch': 1.72}
{'loss': 1.5353, 'grad_norm': 0.5257220268249512, 'learning_rate': 4.890798672541208e-06, 'epoch': 1.72}
{'loss': 1.5441, 'grad_norm': 0.521323025226593, 'learning_rate': 4.868850040746392e-06, 'epoch': 1.72}
{'loss': 1.5423, 'grad_norm': 0.5397570133209229, 'learning_rate': 4.846948248744443e-06, 'epoch': 1.72}
{'loss': 1.539, 'grad_norm': 0.5209734439849854, 'learning_rate': 4.825093319266327e-06, 'epoch': 1.72}
{'loss': 1.5412, 'grad_norm': 0.5321898460388184, 'learning_rate': 4.8032852749944065e-06, 'epoch': 1.72}
{'eval_loss': 1.5490916967391968, 'eval_runtime': 803.2857, 'eval_samples_per_second': 248.977, 'eval_steps_per_second': 31.122, 'epoch': 1.72}
{'loss': 1.5455, 'grad_norm': 0.5270006060600281, 'learning_rate': 4.7815241385623545e-06, 'epoch': 1.72}
{'loss': 1.5382, 'grad_norm': 0.525599479675293, 'learning_rate': 4.759809932555187e-06, 'epoch': 1.72}
{'loss': 1.5396, 'grad_norm': 0.5345392823219299, 'learning_rate': 4.738142679509189e-06, 'epoch': 1.72}
{'loss': 1.545, 'grad_norm': 0.5240018963813782, 'learning_rate': 4.716522401911927e-06, 'epoch': 1.72}
{'loss': 1.5362, 'grad_norm': 0.5396116375923157, 'learning_rate': 4.694949122202214e-06, 'epoch': 1.72}
{'loss': 1.5442, 'grad_norm': 0.5358189344406128, 'learning_rate': 4.673422862770094e-06, 'epoch': 1.72}
{'loss': 1.5437, 'grad_norm': 0.5317491888999939, 'learning_rate': 4.651943645956769e-06, 'epoch': 1.72}
{'loss': 1.5381, 'grad_norm': 0.5328993201255798, 'learning_rate': 4.630511494054674e-06, 'epoch': 1.72}
{'loss': 1.5433, 'grad_norm': 0.5276690125465393, 'learning_rate': 4.609126429307364e-06, 'epoch': 1.73}
{'loss': 1.5408, 'grad_norm': 0.5260648131370544, 'learning_rate': 4.5877884739095435e-06, 'epoch': 1.73}
{'loss': 1.5424, 'grad_norm': 0.5390121340751648, 'learning_rate': 4.566497650006996e-06, 'epoch': 1.73}
{'loss': 1.5357, 'grad_norm': 0.53473299741745, 'learning_rate': 4.545253979696606e-06, 'epoch': 1.73}
{'loss': 1.5417, 'grad_norm': 0.5251843929290771, 'learning_rate': 4.524057485026329e-06, 'epoch': 1.73}
{'loss': 1.5417, 'grad_norm': 0.5336394309997559, 'learning_rate': 4.5029081879951365e-06, 'epoch': 1.73}
{'loss': 1.542, 'grad_norm': 0.5203865170478821, 'learning_rate': 4.481806110553038e-06, 'epoch': 1.73}
{'loss': 1.5377, 'grad_norm': 0.5256402492523193, 'learning_rate': 4.460751274601021e-06, 'epoch': 1.73}
{'loss': 1.5433, 'grad_norm': 0.537610650062561, 'learning_rate': 4.439743701991045e-06, 'epoch': 1.73}
{'loss': 1.5365, 'grad_norm': 0.520923376083374, 'learning_rate': 4.418783414526029e-06, 'epoch': 1.73}
{'loss': 1.5383, 'grad_norm': 0.5264818668365479, 'learning_rate': 4.397870433959794e-06, 'epoch': 1.73}
{'loss': 1.5382, 'grad_norm': 0.5302152633666992, 'learning_rate': 4.377004781997068e-06, 'epoch': 1.73}
{'eval_loss': 1.5485405921936035, 'eval_runtime': 803.2941, 'eval_samples_per_second': 248.975, 'eval_steps_per_second': 31.122, 'epoch': 1.73}
{'loss': 1.5379, 'grad_norm': 0.532086968421936, 'learning_rate': 4.356186480293483e-06, 'epoch': 1.73}
{'loss': 1.5397, 'grad_norm': 0.5236564874649048, 'learning_rate': 4.335415550455524e-06, 'epoch': 1.73}
{'loss': 1.5403, 'grad_norm': 0.5451151728630066, 'learning_rate': 4.3146920140404666e-06, 'epoch': 1.73}
{'loss': 1.5422, 'grad_norm': 0.523804783821106, 'learning_rate': 4.294015892556441e-06, 'epoch': 1.74}
{'loss': 1.5426, 'grad_norm': 0.5176151394844055, 'learning_rate': 4.273387207462365e-06, 'epoch': 1.74}
{'loss': 1.5366, 'grad_norm': 0.519993245601654, 'learning_rate': 4.252805980167907e-06, 'epoch': 1.74}
{'loss': 1.5385, 'grad_norm': 0.5259211659431458, 'learning_rate': 4.232272232033491e-06, 'epoch': 1.74}
{'loss': 1.5413, 'grad_norm': 0.5359050035476685, 'learning_rate': 4.211785984370264e-06, 'epoch': 1.74}
{'loss': 1.5395, 'grad_norm': 0.5151916146278381, 'learning_rate': 4.19134725844007e-06, 'epoch': 1.74}
{'loss': 1.5377, 'grad_norm': 0.5210734605789185, 'learning_rate': 4.170956075455451e-06, 'epoch': 1.74}
{'loss': 1.5414, 'grad_norm': 0.5289303660392761, 'learning_rate': 4.150612456579567e-06, 'epoch': 1.74}
{'loss': 1.5418, 'grad_norm': 0.5354968905448914, 'learning_rate': 4.130316422926245e-06, 'epoch': 1.74}
{'loss': 1.536, 'grad_norm': 0.532321035861969, 'learning_rate': 4.110067995559902e-06, 'epoch': 1.74}
{'loss': 1.5422, 'grad_norm': 0.5323805809020996, 'learning_rate': 4.0898671954956e-06, 'epoch': 1.74}
{'loss': 1.5438, 'grad_norm': 0.5275710821151733, 'learning_rate': 4.069714043698897e-06, 'epoch': 1.74}
{'loss': 1.5366, 'grad_norm': 0.5222838521003723, 'learning_rate': 4.0496085610859435e-06, 'epoch': 1.74}
{'loss': 1.5423, 'grad_norm': 0.5188038945198059, 'learning_rate': 4.029550768523405e-06, 'epoch': 1.74}
{'loss': 1.5425, 'grad_norm': 0.5244544148445129, 'learning_rate': 4.00954068682845e-06, 'epoch': 1.74}
{'loss': 1.5403, 'grad_norm': 0.5276886820793152, 'learning_rate': 3.989578336768734e-06, 'epoch': 1.74}
{'loss': 1.5442, 'grad_norm': 0.5241237878799438, 'learning_rate': 3.969663739062374e-06, 'epoch': 1.75}
{'eval_loss': 1.5480329990386963, 'eval_runtime': 958.512, 'eval_samples_per_second': 208.657, 'eval_steps_per_second': 26.082, 'epoch': 1.75}
{'loss': 1.5357, 'grad_norm': 0.5329084992408752, 'learning_rate': 3.9497969143779235e-06, 'epoch': 1.75}
{'loss': 1.5419, 'grad_norm': 0.5156006813049316, 'learning_rate': 3.929977883334363e-06, 'epoch': 1.75}
{'loss': 1.5373, 'grad_norm': 0.5230081677436829, 'learning_rate': 3.9102066665010425e-06, 'epoch': 1.75}
{'loss': 1.5365, 'grad_norm': 0.5312055945396423, 'learning_rate': 3.890483284397717e-06, 'epoch': 1.75}
{'loss': 1.5413, 'grad_norm': 0.5294623970985413, 'learning_rate': 3.870807757494488e-06, 'epoch': 1.75}
{'loss': 1.5428, 'grad_norm': 0.529616117477417, 'learning_rate': 3.851180106211788e-06, 'epoch': 1.75}
{'loss': 1.5376, 'grad_norm': 0.5360277891159058, 'learning_rate': 3.831600350920367e-06, 'epoch': 1.75}
{'loss': 1.5393, 'grad_norm': 0.5300269722938538, 'learning_rate': 3.812068511941247e-06, 'epoch': 1.75}
{'loss': 1.5383, 'grad_norm': 0.5228743553161621, 'learning_rate': 3.7925846095457407e-06, 'epoch': 1.75}
{'loss': 1.5401, 'grad_norm': 0.5362486243247986, 'learning_rate': 3.7731486639554e-06, 'epoch': 1.75}
{'loss': 1.5377, 'grad_norm': 0.5413430333137512, 'learning_rate': 3.7537606953420177e-06, 'epoch': 1.75}
{'loss': 1.5413, 'grad_norm': 0.5230419039726257, 'learning_rate': 3.7344207238275475e-06, 'epoch': 1.75}
{'loss': 1.5381, 'grad_norm': 0.5207130908966064, 'learning_rate': 3.715128769484194e-06, 'epoch': 1.75}
{'loss': 1.5411, 'grad_norm': 0.526492714881897, 'learning_rate': 3.695884852334297e-06, 'epoch': 1.75}
{'loss': 1.541, 'grad_norm': 0.5301665663719177, 'learning_rate': 3.676688992350319e-06, 'epoch': 1.76}
{'loss': 1.5413, 'grad_norm': 0.5237186551094055, 'learning_rate': 3.6575412094548732e-06, 'epoch': 1.76}
{'loss': 1.5408, 'grad_norm': 0.5289098620414734, 'learning_rate': 3.638441523520669e-06, 'epoch': 1.76}
{'loss': 1.5409, 'grad_norm': 0.519110381603241, 'learning_rate': 3.6193899543705e-06, 'epoch': 1.76}
{'loss': 1.5401, 'grad_norm': 0.5217381119728088, 'learning_rate': 3.600386521777216e-06, 'epoch': 1.76}
{'loss': 1.5413, 'grad_norm': 0.5266077518463135, 'learning_rate': 3.5814312454637068e-06, 'epoch': 1.76}
{'eval_loss': 1.5475515127182007, 'eval_runtime': 860.3646, 'eval_samples_per_second': 232.46, 'eval_steps_per_second': 29.057, 'epoch': 1.76}
{'loss': 1.5334, 'grad_norm': 0.525355339050293, 'learning_rate': 3.5625241451028857e-06, 'epoch': 1.76}
{'loss': 1.541, 'grad_norm': 0.5307896733283997, 'learning_rate': 3.5436652403176727e-06, 'epoch': 1.76}
{'loss': 1.5404, 'grad_norm': 0.5220845937728882, 'learning_rate': 3.524854550680967e-06, 'epoch': 1.76}
{'loss': 1.5392, 'grad_norm': 0.5203492045402527, 'learning_rate': 3.5060920957156073e-06, 'epoch': 1.76}
{'loss': 1.5349, 'grad_norm': 0.5269688367843628, 'learning_rate': 3.4873778948943837e-06, 'epoch': 1.76}
{'loss': 1.5383, 'grad_norm': 0.52840656042099, 'learning_rate': 3.468711967640026e-06, 'epoch': 1.76}
{'loss': 1.5397, 'grad_norm': 0.530916690826416, 'learning_rate': 3.4500943333251267e-06, 'epoch': 1.76}
{'loss': 1.5399, 'grad_norm': 0.5373635292053223, 'learning_rate': 3.4315250112721854e-06, 'epoch': 1.76}
{'loss': 1.5431, 'grad_norm': 0.5279267430305481, 'learning_rate': 3.4130040207535408e-06, 'epoch': 1.76}
{'loss': 1.5344, 'grad_norm': 0.526611328125, 'learning_rate': 3.3945313809913836e-06, 'epoch': 1.76}
{'loss': 1.5423, 'grad_norm': 0.5239282846450806, 'learning_rate': 3.376107111157728e-06, 'epoch': 1.77}
{'loss': 1.5358, 'grad_norm': 0.5423967242240906, 'learning_rate': 3.35773123037435e-06, 'epoch': 1.77}
{'loss': 1.5398, 'grad_norm': 0.545288622379303, 'learning_rate': 3.3394037577128554e-06, 'epoch': 1.77}
{'loss': 1.5401, 'grad_norm': 0.5333616137504578, 'learning_rate': 3.3211247121945843e-06, 'epoch': 1.77}
{'loss': 1.5344, 'grad_norm': 0.5316656827926636, 'learning_rate': 3.3028941127906222e-06, 'epoch': 1.77}
{'loss': 1.5372, 'grad_norm': 0.5326234102249146, 'learning_rate': 3.2847119784217505e-06, 'epoch': 1.77}
{'loss': 1.534, 'grad_norm': 0.5384292602539062, 'learning_rate': 3.2665783279584805e-06, 'epoch': 1.77}
{'loss': 1.5369, 'grad_norm': 0.5384266972541809, 'learning_rate': 3.248493180220996e-06, 'epoch': 1.77}
{'loss': 1.542, 'grad_norm': 0.5289344787597656, 'learning_rate': 3.230456553979139e-06, 'epoch': 1.77}
{'loss': 1.5386, 'grad_norm': 0.5261303186416626, 'learning_rate': 3.2124684679523897e-06, 'epoch': 1.77}
{'eval_loss': 1.5471415519714355, 'eval_runtime': 800.2702, 'eval_samples_per_second': 249.916, 'eval_steps_per_second': 31.239, 'epoch': 1.77}
{'loss': 1.5363, 'grad_norm': 0.5336020588874817, 'learning_rate': 3.1945289408098546e-06, 'epoch': 1.77}
{'loss': 1.541, 'grad_norm': 0.5250792503356934, 'learning_rate': 3.1766379911702503e-06, 'epoch': 1.77}
{'loss': 1.5362, 'grad_norm': 0.5301445126533508, 'learning_rate': 3.158795637601869e-06, 'epoch': 1.77}
{'loss': 1.5407, 'grad_norm': 0.5379340648651123, 'learning_rate': 3.141001898622542e-06, 'epoch': 1.77}
{'loss': 1.5343, 'grad_norm': 0.5232924818992615, 'learning_rate': 3.123256792699697e-06, 'epoch': 1.77}
{'loss': 1.5408, 'grad_norm': 0.5296902656555176, 'learning_rate': 3.1055603382502575e-06, 'epoch': 1.78}
{'loss': 1.54, 'grad_norm': 0.5303357839584351, 'learning_rate': 3.0879125536406595e-06, 'epoch': 1.78}
{'loss': 1.5441, 'grad_norm': 0.5332146883010864, 'learning_rate': 3.0703134571868077e-06, 'epoch': 1.78}
{'loss': 1.5383, 'grad_norm': 0.5274856686592102, 'learning_rate': 3.0527630671540962e-06, 'epoch': 1.78}
{'loss': 1.5417, 'grad_norm': 0.5377436280250549, 'learning_rate': 3.035261401757372e-06, 'epoch': 1.78}
{'loss': 1.5406, 'grad_norm': 0.5283844470977783, 'learning_rate': 3.017808479160905e-06, 'epoch': 1.78}
{'loss': 1.5355, 'grad_norm': 0.5316591858863831, 'learning_rate': 3.0004043174783724e-06, 'epoch': 1.78}
{'loss': 1.5404, 'grad_norm': 0.5357642769813538, 'learning_rate': 2.9830489347728476e-06, 'epoch': 1.78}
{'loss': 1.542, 'grad_norm': 0.5415604114532471, 'learning_rate': 2.9657423490567826e-06, 'epoch': 1.78}
{'loss': 1.5373, 'grad_norm': 0.5319455862045288, 'learning_rate': 2.948484578291988e-06, 'epoch': 1.78}
{'loss': 1.5359, 'grad_norm': 0.5233231782913208, 'learning_rate': 2.9312756403895915e-06, 'epoch': 1.78}
{'loss': 1.538, 'grad_norm': 0.5203547477722168, 'learning_rate': 2.914115553210051e-06, 'epoch': 1.78}
{'loss': 1.5391, 'grad_norm': 0.5358311533927917, 'learning_rate': 2.8970043345631416e-06, 'epoch': 1.78}
{'loss': 1.5362, 'grad_norm': 0.5323108434677124, 'learning_rate': 2.879942002207903e-06, 'epoch': 1.78}
{'loss': 1.5429, 'grad_norm': 0.5269051790237427, 'learning_rate': 2.86292857385263e-06, 'epoch': 1.78}
{'eval_loss': 1.546723484992981, 'eval_runtime': 802.6484, 'eval_samples_per_second': 249.175, 'eval_steps_per_second': 31.147, 'epoch': 1.78}
{'loss': 1.5366, 'grad_norm': 0.5327491164207458, 'learning_rate': 2.8459640671548716e-06, 'epoch': 1.78}
{'loss': 1.5429, 'grad_norm': 0.5343249440193176, 'learning_rate': 2.8290484997214038e-06, 'epoch': 1.79}
{'loss': 1.5451, 'grad_norm': 0.5434151291847229, 'learning_rate': 2.8121818891082065e-06, 'epoch': 1.79}
{'loss': 1.5449, 'grad_norm': 0.5292335748672485, 'learning_rate': 2.7953642528204593e-06, 'epoch': 1.79}
{'loss': 1.5358, 'grad_norm': 0.5297590494155884, 'learning_rate': 2.778595608312501e-06, 'epoch': 1.79}
{'loss': 1.5388, 'grad_norm': 0.5278846025466919, 'learning_rate': 2.7618759729878317e-06, 'epoch': 1.79}
{'loss': 1.5409, 'grad_norm': 0.527317225933075, 'learning_rate': 2.7452053641990828e-06, 'epoch': 1.79}
{'loss': 1.5373, 'grad_norm': 0.5328137278556824, 'learning_rate': 2.728583799248002e-06, 'epoch': 1.79}
{'loss': 1.5419, 'grad_norm': 0.5244856476783752, 'learning_rate': 2.712011295385436e-06, 'epoch': 1.79}
{'loss': 1.5388, 'grad_norm': 0.5273085236549377, 'learning_rate': 2.6954878698113083e-06, 'epoch': 1.79}
{'loss': 1.5391, 'grad_norm': 0.5296251773834229, 'learning_rate': 2.6790135396746408e-06, 'epoch': 1.79}
{'loss': 1.5431, 'grad_norm': 0.5384812355041504, 'learning_rate': 2.6625883220734504e-06, 'epoch': 1.79}
{'loss': 1.536, 'grad_norm': 0.538250744342804, 'learning_rate': 2.6462122340548067e-06, 'epoch': 1.79}
{'loss': 1.5362, 'grad_norm': 0.5317181348800659, 'learning_rate': 2.6298852926147977e-06, 'epoch': 1.79}
{'loss': 1.5323, 'grad_norm': 0.5315826535224915, 'learning_rate': 2.613607514698485e-06, 'epoch': 1.79}
{'loss': 1.5397, 'grad_norm': 0.5231770277023315, 'learning_rate': 2.5973789171999273e-06, 'epoch': 1.79}
{'loss': 1.5301, 'grad_norm': 0.530606210231781, 'learning_rate': 2.5811995169621073e-06, 'epoch': 1.8}
{'loss': 1.5373, 'grad_norm': 0.536575436592102, 'learning_rate': 2.5650693307769924e-06, 'epoch': 1.8}
{'loss': 1.5363, 'grad_norm': 0.5286149978637695, 'learning_rate': 2.548988375385447e-06, 'epoch': 1.8}
{'loss': 1.5437, 'grad_norm': 0.5225717425346375, 'learning_rate': 2.5329566674772266e-06, 'epoch': 1.8}
{'eval_loss': 1.5463536977767944, 'eval_runtime': 799.9225, 'eval_samples_per_second': 250.024, 'eval_steps_per_second': 31.253, 'epoch': 1.8}
{'loss': 1.5397, 'grad_norm': 0.5257223844528198, 'learning_rate': 2.5169742236910044e-06, 'epoch': 1.8}
{'loss': 1.5345, 'grad_norm': 0.530918538570404, 'learning_rate': 2.501041060614312e-06, 'epoch': 1.8}
{'loss': 1.5383, 'grad_norm': 0.5234750509262085, 'learning_rate': 2.4851571947835274e-06, 'epoch': 1.8}
{'loss': 1.5373, 'grad_norm': 0.5228512287139893, 'learning_rate': 2.4693226426838745e-06, 'epoch': 1.8}
{'loss': 1.5403, 'grad_norm': 0.5318840742111206, 'learning_rate': 2.453537420749397e-06, 'epoch': 1.8}
{'loss': 1.5373, 'grad_norm': 0.5275576114654541, 'learning_rate': 2.4378015453629275e-06, 'epoch': 1.8}
{'loss': 1.5392, 'grad_norm': 0.5274804830551147, 'learning_rate': 2.4221150328561093e-06, 'epoch': 1.8}
{'loss': 1.546, 'grad_norm': 0.5309865474700928, 'learning_rate': 2.406477899509335e-06, 'epoch': 1.8}
{'loss': 1.5386, 'grad_norm': 0.527318000793457, 'learning_rate': 2.3908901615517344e-06, 'epoch': 1.8}
{'loss': 1.5416, 'grad_norm': 0.5278849005699158, 'learning_rate': 2.3753518351612103e-06, 'epoch': 1.8}
{'loss': 1.5408, 'grad_norm': 0.5330313444137573, 'learning_rate': 2.3598629364643577e-06, 'epoch': 1.8}
{'loss': 1.5346, 'grad_norm': 0.5410283803939819, 'learning_rate': 2.344423481536473e-06, 'epoch': 1.8}
{'loss': 1.5374, 'grad_norm': 0.5202032327651978, 'learning_rate': 2.3290334864015383e-06, 'epoch': 1.81}
{'loss': 1.5388, 'grad_norm': 0.526501476764679, 'learning_rate': 2.3136929670322105e-06, 'epoch': 1.81}
{'loss': 1.5378, 'grad_norm': 0.528216540813446, 'learning_rate': 2.298401939349798e-06, 'epoch': 1.81}
{'loss': 1.5381, 'grad_norm': 0.539147675037384, 'learning_rate': 2.2831604192242284e-06, 'epoch': 1.81}
{'loss': 1.5349, 'grad_norm': 0.5247001647949219, 'learning_rate': 2.2679684224740705e-06, 'epoch': 1.81}
{'loss': 1.542, 'grad_norm': 0.5410231351852417, 'learning_rate': 2.2528259648664728e-06, 'epoch': 1.81}
{'loss': 1.5421, 'grad_norm': 0.5302112102508545, 'learning_rate': 2.237733062117181e-06, 'epoch': 1.81}
{'loss': 1.5355, 'grad_norm': 0.5325448513031006, 'learning_rate': 2.2226897298905203e-06, 'epoch': 1.81}
{'eval_loss': 1.5460059642791748, 'eval_runtime': 799.596, 'eval_samples_per_second': 250.126, 'eval_steps_per_second': 31.266, 'epoch': 1.81}
{'loss': 1.5373, 'grad_norm': 0.5266476273536682, 'learning_rate': 2.207695983799335e-06, 'epoch': 1.81}
{'loss': 1.5361, 'grad_norm': 0.533820629119873, 'learning_rate': 2.1927518394050273e-06, 'epoch': 1.81}
{'loss': 1.5393, 'grad_norm': 0.5267369151115417, 'learning_rate': 2.177857312217546e-06, 'epoch': 1.81}
{'loss': 1.5401, 'grad_norm': 0.5313882231712341, 'learning_rate': 2.1630124176952924e-06, 'epoch': 1.81}
{'loss': 1.5401, 'grad_norm': 0.5233280658721924, 'learning_rate': 2.1482171712451925e-06, 'epoch': 1.81}
{'loss': 1.5446, 'grad_norm': 0.52059406042099, 'learning_rate': 2.1334715882226297e-06, 'epoch': 1.81}
{'loss': 1.539, 'grad_norm': 0.5275279879570007, 'learning_rate': 2.1187756839314456e-06, 'epoch': 1.81}
{'loss': 1.5338, 'grad_norm': 0.5264093279838562, 'learning_rate': 2.1041294736239338e-06, 'epoch': 1.82}
{'loss': 1.5377, 'grad_norm': 0.5260596871376038, 'learning_rate': 2.089532972500785e-06, 'epoch': 1.82}
{'loss': 1.5363, 'grad_norm': 0.5321565866470337, 'learning_rate': 2.0749861957111316e-06, 'epoch': 1.82}
{'loss': 1.541, 'grad_norm': 0.5307101607322693, 'learning_rate': 2.06048915835248e-06, 'epoch': 1.82}
{'loss': 1.5344, 'grad_norm': 0.5323484539985657, 'learning_rate': 2.046041875470728e-06, 'epoch': 1.82}
{'loss': 1.5323, 'grad_norm': 0.548565149307251, 'learning_rate': 2.0316443620601033e-06, 'epoch': 1.82}
{'loss': 1.5354, 'grad_norm': 0.5288658142089844, 'learning_rate': 2.0172966330632205e-06, 'epoch': 1.82}
{'loss': 1.5309, 'grad_norm': 0.5306940674781799, 'learning_rate': 2.002998703370995e-06, 'epoch': 1.82}
{'loss': 1.5411, 'grad_norm': 0.5543130040168762, 'learning_rate': 1.9887505878226743e-06, 'epoch': 1.82}
{'loss': 1.5368, 'grad_norm': 0.5366198420524597, 'learning_rate': 1.9745523012058063e-06, 'epoch': 1.82}
{'loss': 1.5377, 'grad_norm': 0.5343058109283447, 'learning_rate': 1.9604038582562047e-06, 'epoch': 1.82}
{'loss': 1.5323, 'grad_norm': 0.524435818195343, 'learning_rate': 1.946305273657978e-06, 'epoch': 1.82}
{'loss': 1.5352, 'grad_norm': 0.5298718810081482, 'learning_rate': 1.9322565620434772e-06, 'epoch': 1.82}
{'eval_loss': 1.5457199811935425, 'eval_runtime': 800.4528, 'eval_samples_per_second': 249.859, 'eval_steps_per_second': 31.232, 'epoch': 1.82}
{'loss': 1.5327, 'grad_norm': 0.5273308753967285, 'learning_rate': 1.918257737993273e-06, 'epoch': 1.82}
{'loss': 1.5313, 'grad_norm': 0.5215718150138855, 'learning_rate': 1.9043088160361877e-06, 'epoch': 1.82}
{'loss': 1.5378, 'grad_norm': 0.5173641443252563, 'learning_rate': 1.8904098106492518e-06, 'epoch': 1.82}
{'loss': 1.5377, 'grad_norm': 0.519216775894165, 'learning_rate': 1.8765607362576766e-06, 'epoch': 1.83}
